Id,County,State,GILLESPIE,HYRA,NORTHAM,TotalHH,FamilyHH,HHWithUnder18,HHWith65Plus,AvgHHSize,EnrollmentPreK,EnrollmentK,EnrollmentElem,EnrollmentHS,EnrollmentCollege,EduElem,EduPartialHS,EduHS,EduSomeCollege,EduAssociate,EduBachelors,EduGraduate,PopVetStatus,PopDisabledStatus,ResidenceDiffUS,ResidenceDiffAbroad,BornNativeUS,BornAbroad,LanguageEnglishOnly,LanguageSpanish,LanguageAsian,LanguageOther,HHWithComputer,HHWithBroadband,LaborCivilian,LaborArmedForces,LaborUnempRate,IndustryAgMining,IndustryConstruction,IndustryManufacture,IndustryWholesale,IndustryRetail,IndustryTransport,IndustryInfo,IndustryFinance,IndustryProfessional,IndustryEduHealth,IndustryEnter,IndustryOther,IndustryPubAdmin,PayrollPrivate,PayrollGovt,PayrollSelfEmp,IncomeUnder10k,Income10to14k,Income15to24k,Income25to34k,Income35to49k,Income50to74k,Income75to99k,Income100to149k,Income150to199k,Income200k,IncomeMedianHH,IncomeSocialSec,IncomeRetirement,IncomeSSI,IncomePublicAssist,IncomeSnap,IncomePerCapita,InsurancePrivate,InsurancePublic,InsuranceNone,IncomeBelowPoverty,PopTotal,PopMale,AgeUnder5,Age5to9,Age10to14,Age15to19,Age20to24,Age25to34,Age35to44,Age45to54,Age55to59,Age60to64,Age65to74,Age75to84,Age85Plus,AgeMedian,RaceWhite,RaceBlack,RaceNative,RaceAsian,RacePacific,RaceOther,RaceMixed,PopHispanic
0500000US51595,FRANKLIN COUNTY, Virginia,0.686198657,0.011434748,0.302366595,-0.309711548,-0.264200434,0.744814266,-0.603545787,-0.454913212,-0.566152575,1.250385943,0.270611389,0.38467479,-0.447553742,1.858909253,0.535876087,0.256973047,-1.366953926,-0.004567445,-0.792032523,-0.267525667,-1.132912515,1.509416749,0.529541736,-0.680369369,0.168144504,-0.184382771,0.444198416,-0.277398119,-0.35283664,-0.029830156,,,-0.509820384,-0.185052182,3.550782037,-0.753692376,-0.849254411,-0.036381359,-0.732905927,1.665596491,-0.174186964,-1.714475796,-0.88929336,-0.23785791,-0.106602235,-0.919780493,6.818635652,1.31207578,0.532335471,0.27394123,-1.435042678,3.186063419,2.777399624,0.480715853,1.859196276,-2.312371244,-3.017512267,-1.723919698,-1.039820139,-0.408955444,-0.254016716,-1.650345783,0.494099296,-0.952514964,2.166004484,0.069773482,3.251404774,-1.069181812,-1.783985402,0.898674301,1.851914702,2.419178213,-0.294654223,-1.663966272,-0.393531183,0.1574156,1.684050128,0.396579468,-0.12268131,0.196739291,-0.668717825,-0.16796973,0.15513328,-0.49386708,-0.77453877,-0.349209897,2.09360241,-0.28418381,-3.056387765,3.788683546,-0.252977286,-0.405697295,-0.128905876,0.207348406,-0.701008541,-0.41523633
0500000US51057,FREDERICK COUNTY, Virginia,0.644359386,0.011441742,0.344198872,-0.290059948,-0.80203366,-1.040358053,0.703905573,-0.265807407,-1.384745873,-2.183367715,0.431473946,-0.339500279,0.508666658,0.147139282,0.864108461,0.398279215,-0.031640793,-0.864840099,-0.502428638,-0.31529865,-0.223262754,-1.092286024,-1.331047653,0.751733598,0.463381405,-0.55383142,0.632130816,-0.571955196,-0.300318154,0.160130016,,,0.525679801,-0.185052182,-0.269863256,-0.646125353,0.019054715,0.227903667,-1.148722183,2.081826711,-0.96116702,0.354874097,0.706335987,0.219871187,-0.94822485,0.173851662,-0.706447965,1.158002375,0.427544301,0.021612938,-0.914516242,-0.769993066,0.43537587,-0.120310474,0.463472957,0.582157285,0.342714759,-0.54681542,0.575508932,-0.591780188,-0.3321604,-0.03539796,0.631524052,-0.168222291,-0.587301004,-0.886082059,-0.553382519,0.07546852,0.500930929,-0.441504384,-0.052021948,-0.460582097,-0.277541768,-1.621949893,-0.312514607,-1.360987456,0.130074944,0.033785347,-0.284031111,-0.998661152,0.022912946,0.618656863,0.61846861,0.172302224,0.809218106,0.797118732,-0.560997579,0.742831211,-1.691562,2.196965785,-0.14754142,-0.405697295,-0.128905876,-0.484083791,0.326189237,-0.635843796
0500000US51059,FREDERICKSBURG CITY, Virginia,0.341182989,0.014821998,0.643995013,3.126445953,0.83001199,1.173942228,-1.357844649,1.247039027,0.445050911,-0.244958392,-0.796931039,-0.497913576,0.692183705,-0.200563993,-1.406165456,-3.091983138,-2.230980071,-1.255873124,3.153820415,5.250253925,-0.147458607,-2.042473123,-0.066801017,2.79759498,-4.506439761,4.512892908,-2.434584253,0.634778636,5.739307745,1.375875115,,,1.624320241,0.61043379,-0.724701982,-0.901597032,-0.588761674,-1.329987011,-0.982395681,-1.456130157,-1.207098287,1.815591669,1.185024791,5.560043987,-1.142445454,0.119170054,1.294904061,1.866740039,-0.21430161,0.620892632,-0.576174059,-1.447399999,-2.073935296,-2.764826312,-3.025835342,-3.49464346,-2.123834866,0.299228281,2.687862332,5.030080685,7.286848832,5.263833031,-2.268138307,0.027850877,-1.344460013,-0.886082059,-1.497089604,4.470432539,1.620073621,-2.366488312,-0.375691179,-1.380023641,3.171877038,-0.235409398,0.578667724,0.397163451,0.043742989,-0.111332302,-0.243693661,1.037947009,1.909178685,1.011970159,-0.385424604,-0.715923514,-1.130884067,-1.374872355,-0.985733577,-0.638970818,-1.214766973,0.033332118,-0.22661832,6.326100714,0.013657398,0.632845143,1.096587571,0.526022189
0500000US51600,GALAX CITY, Virginia,0.687869822,0.009615385,0.302514793,-0.254665983,0.570368364,0.161200239,-0.737643363,0.717542775,-0.855067857,-1.075705245,-1.776730253,-0.882631582,1.909191487,-0.41453524,-1.24204927,-2.611542166,-1.393136537,-1.646906149,3.081419444,4.032042847,0.004149686,-1.884108607,0.147882374,3.615939533,-4.09638851,4.108258674,-2.024549926,0.74880073,4.741456509,0.8059946,,,1.258106761,0.080109809,-0.482121328,-0.901597032,-0.198022567,-1.190889629,-1.231885434,-0.249062519,-1.797333328,1.085232883,0.972274211,4.5225247,-0.430303241,0.4472597,0.494363251,1.158002375,0.008379625,0.526269522,-0.836437277,-1.33901489,-2.366688266,-2.404210516,-2.533227112,-2.923891356,-0.979927793,-0.142185824,2.56360625,4.938668313,5.450472248,4.449616288,-1.47107472,0.49842648,-1.344460013,-0.829855263,-1.601945947,3.365775813,1.666704567,-2.232470444,-0.185297514,-1.865766344,-0.23913484,-0.361458534,0.416634573,-0.641743903,-1.078572422,-0.546685248,0.119343392,1.12649519,1.02892134,0.553104647,-0.153756939,-0.49386708,-0.77453877,-0.047544469,-0.34862958,-0.26551081,-0.833330952,-0.290523876,-0.200259353,5.185741489,-0.128905876,0.686032235,1.61018646,0.570143682
0500000US51610,GILES COUNTY, Virginia,0.713599726,0.011318813,0.275081461,-0.282557727,-0.987493393,0.195530476,-1.257271467,0.112404201,2.660068072,-0.134192145,-0.943169727,-1.267349588,0.643889745,-1.297166631,-1.98057211,-3.96808138,-3.566293204,-2.155249081,4.312235957,8.498816802,-0.336968974,-2.313955152,-0.257630698,6.889317744,-2.144544553,2.085087501,-0.939667436,0.055166323,1.852939775,0.19812205,,,2.331491099,0.212690804,-0.542766492,-0.928488787,-2.238549014,-1.26043832,-1.564538439,-1.664245266,-2.289195863,1.085232883,1.663713595,5.987257811,-1.768267399,-0.728394866,2.255553034,4.917393461,-1.825465835,2.276797049,-0.055647623,-1.664170217,-1.948469738,-2.314056567,-3.518443573,-3.535411468,-1.90935229,0.152090246,1.818069756,4.938668313,8.771578837,5.33641763,-1.965803843,0.165102095,-1.791872155,-0.492494484,-1.751740722,6.845552815,2.627302044,-2.744175033,-1.689407468,-1.831070437,-0.269955708,-0.697589563,0.497651149,0.636911302,0.561734717,-0.691802896,-0.485718363,0.506657924,1.469050012,1.66749232,-1.234872709,0.616415093,-1.170477989,-0.892207669,-0.667181578,-0.396221813,-0.380375676,-0.242290005,-0.252977286,2.868237256,-0.128905876,0.473283866,1.199307349,0.070100093
0500000US51061,GLOUCESTER COUNTY, Virginia,0.644725405,0.011062821,0.344211774,-0.119257054,0.99692575,0.71048403,-0.268301849,1.133575545,0.107983083,-0.134192145,0.007381749,0.520457616,-0.215742736,-0.60176008,-0.941169594,-0.915868148,0.046907038,-0.317393865,1.289495403,1.33286928,0.95170152,-1.228027038,-0.877827161,-0.271197093,-0.373123148,0.290622635,0.085418381,-0.087361295,-0.09024421,-0.06782219,,,1.194966506,0.013819311,-0.936960054,-0.565450087,1.668842055,-1.1074312,-0.816069178,-0.457177629,-0.370931978,1.450412276,0.812711277,2.905215224,-0.818744448,-0.454986827,1.134795899,0.880670246,-0.201202713,0.400105376,-0.237831875,-1.366111167,-1.781182327,-1.953440771,-2.286922996,-2.353139252,-1.337398754,0.59350435,2.886672064,3.887426036,3.614095664,3.430734775,-0.921375695,0.714106965,-1.206794739,-0.71740167,-1.347294828,2.815697091,1.554790297,-1.806049953,-0.699360409,-1.345327734,-0.10258883,-0.235409398,-0.069464881,0.1574156,0.648066672,0.25146182,-0.445380913,-0.555920247,0.525917143,1.929701184,-0.308202049,0.320339847,-0.259817785,-0.711208412,-0.773365578,0.107949198,0.227537983,-0.09758839,-0.213438836,-0.001053698,-0.128905876,-0.324522515,0.274829348,-0.128446625
0500000US51063,GRAYSON COUNTY, Virginia,0.766923925,0.006174201,0.226901874,-0.273755356,0.273632791,-0.508239381,0.703905573,-0.265807407,-1.673661155,-0.023425898,0.548464897,3.122961773,-1.355480183,0.655320992,-0.011177869,0.115666879,-0.057823404,0.07363916,-0.502428638,-0.076433733,0.345268346,-0.368333948,-1.688853305,0.137975184,0.446979355,-0.448274663,0.640673198,-0.457933101,-0.457873612,-0.219790327,,,0.172094372,-0.185052182,-0.057605185,-0.067952608,1.582011142,0.700834766,-0.067599918,0.292036766,-0.370931978,0.476600561,-0.78291807,0.006264275,-0.926644783,-0.564350043,0.334255089,-0.321102314,-0.030917064,-0.372650018,0.673089388,-0.390645184,0.017157342,-0.180413106,-0.726996933,1.682893487,0.557197335,0.446366316,-0.219729995,-1.048842048,-0.058657505,-0.054357215,0.810176236,0.145494778,-0.44963573,0.069773482,-0.343669834,-0.150495354,0.472952361,-0.197835532,-0.508966744,-0.755497309,-0.26383643,-0.319442156,-0.879630637,-1.360987456,0.734398627,-0.474126423,-0.889092867,-0.688742519,0.21153952,0.946417943,-0.230979494,1.504640832,1.007187715,0.012788617,0.288474418,0.892215214,0.740092637,-0.462787703,-0.18707987,-0.479268857,-0.128905876,-0.457490245,-0.598288763,-0.459357824
0500000US51065,GREENE COUNTY, Virginia,0.634417129,0.013639968,0.351942902,-0.242780146,1.386391189,0.14403512,0.335137241,-0.001059281,-1.192135685,-0.411107763,-0.314343366,0.158370081,0.450713907,-0.628506486,-0.339410242,-1.141958017,0.230185311,0.23005237,0.710287632,1.500074722,0.72428908,-0.504074962,-0.424606669,-0.475783231,0.250154754,-0.325125114,0.478367944,-0.381918372,-0.300318154,-0.143806259,,,0.121582168,0.080109809,-0.542766492,-0.780584132,0.67028656,-1.121340938,-0.566579425,0.58339792,-0.862794513,0.963506419,1.71690124,1.684604298,1.490322729,0.009806838,-1.827205099,-0.290287633,-0.305993883,0.415875895,-0.029621301,-0.986763285,-1.404785652,-1.953440771,-1.342757221,0.419085256,0.735932815,1.844177646,0.948277179,1.784941482,0.37113276,1.463731816,-0.028114778,1.400363054,-0.415219411,0.126000278,-1.362274306,0.867508559,1.293657002,-1.062859955,-0.794557242,-1.033064568,-0.231674855,-1.958080922,-0.393531183,0.07749965,-0.560580694,-0.546685248,-0.284031111,-0.378823885,1.154672389,0.880865727,-0.153756939,-0.345829457,0.452872809,0.012788617,-0.24244558,0.294679202,-0.136018225,0.336516454,-0.239797803,-0.221768387,-0.128905876,-0.297928969,0.531628793,-0.41523633
0500000US51067,GREENSVILLE COUNTY, Virginia,0.425855513,0.006221915,0.567922572,-0.127286362,0.88564991,-0.473909144,0.620094589,-0.568376694,-0.32538984,-0.411107763,0.022005618,-0.927892524,0.51832545,0.040153659,0.070880225,-0.166945457,0.334915753,-0.160980655,-0.140423781,0.138544693,0.004149686,-0.164722426,-0.019093597,-0.475783231,0.479783455,-0.430681871,0.503995089,-0.381918372,-0.247799668,-0.181798293,,,-0.080466649,-0.118761684,-0.209218093,-0.60578772,0.67028656,0.422640002,0.847195844,0.541774898,0.31767557,-0.740664082,0.174459538,0.067294821,-0.408723174,0.09182925,0.334255089,-0.567619763,0.715720017,-0.62497831,-0.367963484,-0.580319125,0.226266606,-0.270567055,-0.029135274,0.296781233,0.843174103,0.004952211,-0.04577148,-0.043305957,-0.097729347,0.059239665,0.755206333,0.616070381,-0.174305181,-0.323814094,-0.463505654,0.193949578,0.305080957,-0.210018974,-0.013943215,-0.269754606,-0.138858624,-0.403474913,-0.879630637,-0.481912002,-0.646912648,-0.183891126,-0.284031111,-0.600194338,-0.480091251,0.553104647,0.232355835,0.986509151,1.205157325,0.616119475,-0.985733577,0.817523212,0.328856926,-0.049354518,-0.22661832,-0.405697295,-0.128905876,-0.218148331,-0.546928874,-0.459357824
0500000US51620,HALIFAX COUNTY, Virginia,0.604496973,0.007591044,0.387911982,-0.299046799,-0.486752114,-0.285092841,0.167515272,-0.417092051,0.589508552,-0.798789627,0.402226209,-1.765219948,0.51832545,0.280871311,0.973519252,-0.958259999,0.15163748,-0.004567445,0.094879376,0.257977152,0.117855906,-1.069662521,1.817642082,-0.680369369,0.545391655,-0.483460249,0.640673198,-0.52444599,-0.195281182,-0.219790327,,,0.475167597,-0.052471186,2.277233606,-0.888151154,-0.371684392,0.269632882,-0.982395681,-0.582046695,-0.223373218,-1.227569939,-1.208419229,0.799661377,0.993981186,-0.537009239,2.01539079,1.250446418,-0.725158559,1.488271136,-1.122726817,0.015798975,0.058979195,0.931485598,2.187601763,-1.048563013,-0.443721353,-0.326108367,-1.31318352,0.642286833,-0.019585662,-0.764734353,0.57655415,1.419970371,0.720519103,5.073958374,1.648600678,-0.306970337,-0.226511821,0.289502172,0.100292984,-0.304450514,-0.285896582,-2.546310223,0.497651149,0.716827253,0.734398627,-0.764361721,-0.606730714,0.860850647,-0.668717825,-0.757939675,-2.084320814,2.022772512,-0.061848176,-0.228543726,0.925578415,-0.433567814,-2.686871619,3.41659368,-0.252977286,-0.332125732,-0.128905876,-0.404303153,-0.033329985,-0.577015138
0500000US51069,HAMPTON CITY, Virginia,0.273819849,0.009887251,0.716292901,-0.06633741,1.367845216,0.93363057,-0.452686015,0.679721614,-0.32538984,0.087340349,0.007381749,0.13573961,-0.012908105,-0.334296022,-0.284704847,-0.477819027,-0.529110392,-0.121877352,0.728387875,0.950685412,0.572680786,-0.979168512,-0.543875219,0.137975184,-0.340319047,0.237844256,0.017079326,0.074170005,-0.037725723,-0.143806259,,,1.194966506,-0.118761684,-0.603411655,-0.753692376,0.67028656,-0.342395599,-0.317089672,0.666643964,-0.223373218,0.841779954,0.387210117,0.921722469,0.30341904,-0.372964416,0.494363251,0.171932582,0.375148717,0.00584242,-0.680279346,-1.284822335,-1.446607505,-1.803184189,-0.726996933,-1.130099028,0.592944431,1.218840998,2.091433137,1.602116738,0.800923024,1.662367701,-0.605298755,0.223924045,-1.103545783,-0.604948077,-1.332315351,1.088306592,1.069828464,-1.489280446,-0.242415613,-1.397371595,-0.058628426,-0.151376641,0.011551695,0.556995352,0.130074944,-0.183891126,-0.203356211,0.063917019,0.777419241,1.274179024,0.15513328,-0.863961138,-0.418193473,-0.469876069,-0.773365578,-0.134799807,0.465935497,-0.338757748,-0.213438836,0.035732083,0.013657398,-0.297928969,-0.136049763,-0.113739461
0500000US51630,HANOVER COUNTY, Virginia,0.644031252,0.013887279,0.342081469,-0.238897264,-2.48971723,-0.010450946,-1.743375178,-0.303628568,-1.047678044,-0.909555874,-2.317813401,-2.806221611,3.087564102,-0.60176008,-0.886464198,-1.35391727,-0.817119107,-1.334079729,2.085906088,2.383874917,-0.223262754,-1.431638559,3.225010979,1.365492013,-0.979999,0.800813626,-0.15376831,-0.068357612,0.224866707,0.274106119,,,1.030801842,0.146400307,0.094007724,-0.928488787,-1.196578062,-1.343896749,-0.566579425,1.041251162,-1.600588314,0.598327026,1.823276529,2.142333395,0.001298101,1.158120601,0.174146927,1.712666634,-0.161906025,1.078237661,-1.435042678,-0.065489857,-0.484704891,-0.901644699,-0.850148991,0.174477211,-0.944180697,0.152090246,0.500955283,1.556410552,1.113497762,0.476501947,-2.089486124,-0.658405212,-1.17237842,-0.155133704,0.090735015,0.909168565,0.650149954,-1.464913561,-0.013943215,0.198640143,-0.226118304,-1.327835243,1.064767178,-0.082332251,-1.510232195,1.194726536,3.346339422,1.879154728,1.091796864,-2.265640644,-1.543762929,-2.048262122,-1.645605051,-1.133540012,-1.198101576,-2.151483849,-1.155167595,0.970447337,-0.22661832,0.366804116,0.013657398,0.686032235,1.815626016,0.136282333
0500000US51640,HARRISONBURG CITY, Virginia,0.348956817,0.014944202,0.636098981,-0.304818414,-0.783487687,-0.285092841,0.553045801,-0.757482499,-1.866271343,-2.460283333,0.738575193,1.787763988,-0.447553742,0.896038644,1.629983999,0.440671066,0.334915753,-0.943046704,-1.497941994,-0.697482518,-0.299066901,1.916639792,-0.806266031,-0.680369369,-0.979999,1.064705518,-0.290446419,0.501752859,-0.405355126,-0.06782219,,,-0.370911822,-0.185052182,-0.14857293,-0.767138254,-1.80439445,1.688426178,-0.566579425,1.415858359,-0.96116702,-0.375484689,-0.67654278,-0.115796818,-0.710844113,0.966734974,0.334255089,-0.536805082,0.912203459,-0.593437274,-0.758358311,1.993827218,2.610112213,0.540818486,0.094016784,0.337549241,-1.158663274,-1.466428137,-1.164076221,-1.323079164,-0.644735138,-1.337716381,0.136794929,-0.619190578,1.133514926,1.419216599,1.738477543,-0.704573437,-1.131152164,1.337278234,0.005096151,1.586476437,-0.29067823,-0.865655078,-0.63658091,-1.680651257,1.684050128,0.033785347,-1.090780119,-0.600194338,-0.102838103,1.536387888,-0.230979494,-0.937979949,0.294497121,0.616119475,2.624522408,0.761504211,0.328856926,-0.145822262,-0.252977286,-0.442483076,-0.128905876,-0.164961239,0.172109571,0.628972339
0500000US51071,HENRICO COUNTY, Virginia,0.380461629,0.011027621,0.608510749,-0.265084757,0.051081112,0.36718166,0.201039666,-0.870945981,-0.229084746,1.471918437,1.001804832,-0.678957343,-0.582776829,0.361110528,-0.202646753,0.666760935,-0.084006014,-0.043670747,-0.755832037,-0.1719797,-0.223262754,0.85333518,-0.090654727,-0.475783231,0.643803956,-0.67698097,0.427113653,-0.505442307,-0.300318154,-0.219790327,,,-0.080466649,-0.185052182,-0.724701982,-0.72680062,0.062470171,1.632787225,-1.730864941,-0.582046695,-0.911980766,0.233147633,-0.463792201,-0.268373184,0.82134065,-0.482327631,-0.146069397,-0.444361038,0.139368586,0.36856434,-0.836437277,-1.068052117,-0.024664511,0.7511777,-0.809098305,1.438285442,1.379380544,-0.25253935,-0.120325129,-1.14025442,-0.097729347,-0.0236575,0.590296625,2.008189875,0.204274324,-0.773628466,-0.823013115,0.051472356,0.407669038,-0.392770613,0.252607916,-0.651409587,-0.259888111,-0.529524049,-0.63658091,-0.082332251,-0.474248739,-0.619244072,-0.324368562,-0.644468428,0.714543717,0.749761295,-0.771537379,0.616415093,0.809218106,0.133454789,0.076106419,0.481409205,0.793732078,-0.449006597,-0.22661832,-0.368911513,-0.128905876,-0.537270884,-1.009167875,-0.54760081
0500000US51073,HIGHLAND COUNTY, Virginia,0.676015474,0.017408124,0.306576402,-0.201649706,0.626006284,-0.044781183,0.016655499,-0.001059281,-0.084627105,-0.909555874,-0.372838841,0.407305261,0.247879276,-0.60176008,-0.503526429,-0.209337308,0.387280974,0.894808512,0.05867889,0.329636627,2.581490674,-0.209969431,-0.949388291,-0.271197093,0.184546554,-0.430681871,0.478367944,-0.476936784,-0.195281182,-0.181798293,,,0.27311878,0.61043379,-0.87631489,-0.72680062,0.800532929,-0.175478741,-0.400252923,1.623973469,-0.420118232,0.111421168,0.121271893,0.799661377,-0.969804918,0.419918896,0.094092846,0.69578216,0.100071898,0.289711749,-0.654253024,-0.905474453,-1.07021083,-1.532722342,-1.178554478,-0.070130834,0.807427007,1.402763542,1.271342993,0.733699205,0.488348286,1.182357421,-0.041857254,2.321906944,-0.243137818,-0.829855263,-1.002766845,1.00781946,1.097807031,-1.050676513,-0.299533713,-1.345327734,-0.197926573,-0.319442156,-0.63658091,-0.961407704,0.043742989,-0.401567599,-0.12268131,-0.290275704,-0.039962579,1.536387888,1.004581385,0.172302224,0.175715355,-0.409542983,-0.136261581,0.612120208,0.257337672,-0.063135625,-0.22661832,-0.258554169,-0.128905876,-0.484083791,0.480268904,-0.429943495
0500000US51075,HOPEWELL CITY, Virginia,0.484587156,0.014862385,0.500550459,-0.257292638,1.905678441,-0.439578907,0.603332392,0.036761879,0.637661099,-0.078809021,-0.694563956,1.199371744,-0.167448776,-0.575013675,-0.722348012,-0.958259999,-0.738571275,-0.356497167,1.687700746,1.428415247,-0.223262754,-0.798180493,-0.66314377,-0.475783231,0.168144504,-0.201975564,0.401486507,-0.438929419,-0.195281182,-0.181798293,,,0.108954117,-0.118761684,-0.603411655,-0.673017109,1.01761021,-0.996153294,0.680869342,0.458528854,-0.075814457,-0.253758224,2.887029427,1.409966839,-0.538203576,-0.208919593,0.574417332,0.171932582,0.610928847,-0.656519347,-0.107700266,-1.311918612,-1.362963799,-1.743081556,-2.779531227,-1.619315117,-0.443721353,0.446366316,1.917474622,2.424828085,4.551819877,2.725117283,-0.316706767,1.439577688,-0.518468367,-0.661174873,-1.017746323,3.494588553,1.564116486,-0.9897593,-1.270541405,-1.414719549,-0.244180938,-0.403474913,-1.446746666,-0.721659853,-0.30158483,-0.836920545,-0.606730714,-1.485676147,0.08578847,2.585223345,1.467916715,1.060527962,1.046781637,-0.16821064,-0.773365578,1.247002221,-0.243297106,0.550123599,-0.239797803,-0.111411043,-0.128905876,-0.404303153,-0.084689874,-0.474064988
0500000US51077,JAMES CITY COUNTY, Virginia,0.501352712,0.009122939,0.489524349,-0.270179942,-0.74639574,-1.126183646,1.139722694,-1.324799912,-1.529203514,-0.078809021,0.606960373,0.6109795,-0.341307031,0.896038644,0.891461158,0.793936486,-0.974214769,0.660188697,-1.063536166,-1.00800691,-0.299066901,0.536606147,-0.877827161,-0.680369369,0.512587555,-0.501053042,0.486910325,-0.334409166,-0.35283664,-0.181798293,,,-0.775009455,-0.185052182,0.003039979,-0.350316042,-0.588761674,0.798202933,-0.816069178,0.79151303,-0.666049499,0.233147633,-0.78291807,-0.543010642,0.583959912,-0.646372455,0.574417332,0.233561944,0.348950925,0.037383456,-0.784384633,0.449339412,2.568290361,1.532511925,1.53079079,-0.192434856,-1.01567489,-1.503212646,-1.164076221,-1.185960606,-0.801022507,-1.346283743,1.442330115,-0.462332044,-0.346386774,0.182227075,0.285468223,-0.805557292,-0.291795145,1.008325284,-0.166258147,0.719078753,-0.265087961,-0.361458534,-1.122680363,-0.961407704,-1.337568286,-0.982038193,-0.566393264,-0.82156479,-0.165713628,0.946417943,1.004581385,0.542396282,1.244751246,1.098784161,0.713210416,1.340367223,0.740092637,-0.462787703,-0.252977286,-0.442483076,-0.128905876,-0.404303153,-0.598288763,-0.444650659
0500000US51079,KING GEORGE COUNTY, Virginia,0.615341545,0.012597984,0.37206047,-0.266692376,0.867103937,0.401511897,-0.787929953,0.49061581,0.830271287,0.364255967,0.563088766,0.226261494,-0.698682332,0.066900065,0.563228785,-0.308251625,-0.581475613,-0.630220285,0.257781562,0.520728561,0.875897373,-0.368333948,-1.378755073,1.160905875,-0.045082146,-0.026047636,0.298977926,-0.248892595,0.224866707,-0.219790327,,,0.790868873,0.013819311,0.215298051,-0.780584132,0.843948385,-1.010063033,-0.317089672,0.541774898,0.219303063,-0.010305296,-0.410604556,2.38645558,0.022878168,-0.126897181,1.455012223,0.387635349,-0.371488363,0.510499004,-0.029621301,-1.284822335,-1.655716769,-0.601131535,-1.137503792,-0.518578916,0.807427007,0.961349437,2.190838003,0.413755903,0.058558022,1.082166877,-0.728981036,0.753321599,-0.311970455,0.013546685,-0.867951547,0.603717399,0.267776201,-1.075043398,0.633395246,-1.015716614,-0.25308003,-0.529524049,0.578667724,1.196322955,-0.474248739,-0.183891126,-0.768080516,0.462383833,0.588792667,0.880865727,-0.771537379,0.320339847,-0.022254254,-1.133540012,-0.24244558,-0.116126807,0.305017175,-0.18716558,-0.252977286,0.035732083,0.156220673,-0.297928969,0.223469459,-0.275518269
0500000US51081,KING WILLIAM COUNTY, Virginia,0.651314688,0.010885949,0.337799364,-0.29657827,0.384908631,-0.044781183,0.603332392,-0.79530366,-1.143983138,0.031957226,-0.767683301,1.199371744,0.218902901,0.708813804,1.794100186,1.034156972,-0.607658223,-0.747530192,-1.588443208,-0.840801468,0.345268346,0.762841171,1.221299329,-0.680369369,0.397773205,-0.377903492,0.36731698,-0.258394436,-0.35283664,-0.029830156,,,-1.81050964,-0.185052182,-0.14857293,-0.48477482,-2.368795383,0.798202933,2.344134364,0.083921656,-0.715235752,-1.592749332,-1.687108033,-0.756617554,0.605539979,0.255874073,-0.786502046,1.835925358,-0.175004921,0.920532479,-1.070674173,0.06999153,0.43537587,1.923179038,-1.26065585,1.193677397,-0.121997489,0.519935333,-1.039820139,-1.048842048,-0.879166191,-0.588151493,0.466614345,0.478819164,0.823768059,0.632041447,1.049421577,-1.505778677,0.053273852,0.143300861,-0.280494346,0.198640143,-0.27579516,5.016637931,-1.122680363,-1.680651257,-1.078572422,-1.272273491,0.401705545,1.0822211,2.412182882,1.798596752,-0.617092269,0.024264601,-0.299411707,-0.107877554,-1.729021574,0.033257196,-2.633232178,3.402812574,-0.213438836,-0.405697295,-0.128905876,-0.377709607,-0.444209097,-0.371114837
0500000US51083,LANCASTER COUNTY, Virginia,0.557752341,0.005619147,0.436628512,-0.203819552,-0.264200434,-0.594064973,1.240295875,-0.417092051,-0.662457669,-1.352620863,0.884813881,0.497827145,-0.428236158,0.441349746,1.411162416,0.087405645,-0.267284287,-0.55201368,-0.592929852,-0.386958125,-0.223262754,0.46873564,-1.521877334,-0.475783231,0.545391655,-0.55383142,0.580876525,-0.467434943,-0.195281182,-0.219790327,,,-0.661356996,-0.118761684,-0.51244391,-0.578895964,-0.371684392,1.048578221,-0.982395681,1.332612315,-0.026628204,-0.618937617,-1.261606874,-0.634556461,0.324999107,-0.454986827,0.174146927,0.202747263,-0.21430161,0.36856434,-0.237831875,0.855783571,0.560841428,1.08174218,0.6276757,-0.437042901,0.271220567,-0.951445015,-0.816159191,-0.820311118,-0.605663296,-0.87039849,1.346132786,-0.030971074,0.78935174,-0.155133704,0.36036561,-0.719571039,-0.394383225,0.520987581,0.347804748,0.337423772,-0.203203298,-0.991704214,-0.717597485,-0.801575803,0.216406898,-0.401567599,-0.364706012,-0.86583888,-0.354340202,0.028686918,0.30957839,0.764452716,0.967593793,0.555786389,0.925578415,0.873542213,-1.351845543,1.914453109,-0.22661832,-0.221768387,-0.128905876,-0.377709607,-0.701008541,-0.518186481
